id,season,onset,lead_h,when,lat,lon,p_centre,depth,scale_km,grad_hpa_per_100km,vg_kt,gust_kt,step_km,identifiable
2020202120,2020,2020-12-31 06,84,2020-12-27 18,-5.25,116.25,1007.3,0.7,200.0,0.361,9.9,20.6,1004.0,0
2020202120,2020,2020-12-31 06,90,2020-12-27 12,-16.75,116.5,1006.6,1.3,1200.0,0.209,6.2,20.6,1279.0,0
2020202120,2020,2020-12-31 06,96,2020-12-27 06,-25.75,117.0,1004.2,8.7,790.0,1.374,22.3,32.6,1002.0,0
2020202126,2020,2021-01-08 06,0,2021-01-08 06,41.0,198.75,961.9,44.1,280.0,15.083,72.4,94.5,0.0,1
2020202126,2020,2021-01-08 06,6,2021-01-08 00,41.25,194.5,974.3,31.3,310.0,9.741,57.4,71.5,357.0,1
2020202126,2020,2021-01-08 06,12,2021-01-07 18,40.25,189.5,986.3,21.3,420.0,5.049,41.4,60.9,436.0,1
2020202126,2020,2021-01-08 06,18,2021-01-07 12,40.0,183.25,989.1,19.3,330.0,5.67,41.6,56.1,532.0,0
2020202126,2020,2021-01-08 06,24,2021-01-07 06,39.5,178.25,992.1,17.3,340.0,4.929,38.4,53.7,431.0,1
2020202126,2020,2021-01-08 06,30,2021-01-07 00,38.5,171.75,996.3,14.4,470.0,3.068,30.3,50.0,572.0,0
2020202126,2020,2021-01-08 06,36,2021-01-06 18,38.25,164.75,997.5,13.7,560.0,2.532,27.4,54.3,611.0,0
2020202126,2020,2021-01-08 06,42,2021-01-06 12,38.25,156.75,998.6,13.8,370.0,3.602,32.0,48.2,698.0,0
2020202126,2020,2021-01-08 06,48,2021-01-06 06,37.5,152.0,1004.5,8.7,570.0,1.622,19.4,41.2,425.0,1
2020202126,2020,2021-01-08 06,54,2021-01-06 00,37.25,150.5,1007.7,8.2,440.0,1.886,20.9,44.3,135.0,1
2020202126,2020,2021-01-08 06,60,2021-01-05 18,37.25,145.75,1009.9,7.1,390.0,1.824,19.8,33.7,420.0,1
2020202126,2020,2021-01-08 06,66,2021-01-05 12,36.0,142.25,1014.1,5.5,540.0,1.098,14.2,37.2,342.0,1
2020202126,2020,2021-01-08 06,72,2021-01-05 06,35.5,138.75,1015.8,4.9,150.0,2.841,20.8,35.5,321.0,1
2020202126,2020,2021-01-08 06,78,2021-01-05 00,37.5,134.75,1021.5,4.2,330.0,1.243,14.1,36.5,421.0,1
2020202126,2020,2021-01-08 06,84,2021-01-04 18,37.5,131.5,1024.8,1.7,260.0,0.792,9.4,31.6,287.0,0
2020202126,2020,2021-01-08 06,90,2021-01-04 12,40.0,129.25,1026.3,2.4,150.0,1.784,14.7,27.7,340.0,0
2020202126,2020,2021-01-08 06,96,2021-01-04 06,41.0,129.25,1026.1,0.8,150.0,1.115,10.4,30.9,111.0,0
2020202132,2020,2021-01-19 18,0,2021-01-19 18,43.0,172.75,974.2,26.5,330.0,7.904,50.8,78.3,0.0,1
2020202132,2020,2021-01-19 18,6,2021-01-19 12,42.5,168.5,976.6,25.6,280.0,8.949,52.1,67.7,351.0,1
2020202132,2020,2021-01-19 18,12,2021-01-19 06,41.0,164.75,985.2,20.0,350.0,5.592,41.7,63.2,353.0,1
2020202132,2020,2021-01-19 18,18,2021-01-19 00,39.0,158.75,993.7,15.7,400.0,3.859,34.1,63.8,557.0,0
2020202132,2020,2021-01-19 18,24,2021-01-18 18,37.25,150.75,996.5,14.1,430.0,3.311,31.7,63.4,726.0,0
2020202132,2020,2021-01-19 18,30,2021-01-18 12,36.0,146.0,1003.5,10.2,390.0,2.604,26.3,50.8,446.0,1
2020202132,2020,2021-01-19 18,36,2021-01-18 06,35.0,144.5,1008.5,5.5,290.0,1.816,18.9,40.2,176.0,1
2020202132,2020,2021-01-19 18,42,2021-01-18 00,34.0,146.25,1012.7,2.7,220.0,1.304,13.9,34.8,195.0,0
2020202132,2020,2021-01-19 18,48,2021-01-17 18,35.25,149.75,1006.2,7.7,500.0,1.561,19.0,47.3,349.0,1
2020202132,2020,2021-01-19 18,54,2021-01-17 12,34.0,153.75,1010.4,5.4,520.0,1.039,14.0,34.2,391.0,1
2020202132,2020,2021-01-19 18,60,2021-01-17 06,34.0,155.0,1014.4,-0.1,150.0,0.133,2.0,30.5,115.0,0
2020202132,2020,2021-01-19 18,66,2021-01-17 00,36.5,155.25,1012.1,2.1,330.0,0.69,8.8,54.7,279.0,0
2020202132,2020,2021-01-19 18,72,2021-01-16 18,41.5,154.5,999.8,14.7,710.0,2.412,26.5,54.1,560.0,0
2020202132,2020,2021-01-19 18,78,2021-01-16 12,47.25,150.0,994.8,20.2,450.0,4.616,37.5,47.8,732.0,0
2020202132,2020,2021-01-19 18,84,2021-01-16 06,53.75,149.75,1008.9,7.4,610.0,1.402,14.2,37.4,723.0,0
2020202132,2020,2021-01-19 18,90,2021-01-16 00,57.75,151.25,1014.1,4.7,630.0,0.731,7.5,29.5,455.0,1
2020202132,2020,2021-01-19 18,96,2021-01-15 18,62.25,158.0,1015.6,-0.7,150.0,0.598,5.3,25.8,625.0,0
2020202138,2020,2021-02-09 18,0,2021-02-09 18,41.5,172.75,968.9,28.4,330.0,8.407,53.4,65.6,0.0,1
2020202138,2020,2021-02-09 18,6,2021-02-09 12,40.0,169.0,977.5,23.0,300.0,7.306,47.6,76.5,357.0,1
2020202138,2020,2021-02-09 18,12,2021-02-09 06,38.0,164.75,988.4,14.6,400.0,3.545,32.4,52.4,429.0,1
2020202138,2020,2021-02-09 18,18,2021-02-09 00,36.25,160.25,997.7,9.0,490.0,1.846,21.3,49.1,444.0,1
2020202138,2020,2021-02-09 18,24,2021-02-08 18,35.25,156.0,1000.5,5.7,410.0,1.37,16.4,49.0,399.0,1
2020202138,2020,2021-02-09 18,30,2021-02-08 12,36.75,152.0,1005.2,1.6,860.0,0.229,3.5,43.2,397.0,0
2020202138,2020,2021-02-09 18,36,2021-02-08 06,40.75,148.75,1003.4,-0.6,160.0,-0.056,,49.8,526.0,0
2020202138,2020,2021-02-09 18,42,2021-02-08 00,46.75,148.0,998.2,3.3,1200.0,0.664,8.1,44.8,670.0,0
2020202138,2020,2021-02-09 18,48,2021-02-07 18,52.25,151.25,982.1,22.9,1020.0,3.568,34.7,44.9,655.0,0
2020202138,2020,2021-02-09 18,54,2021-02-07 12,55.5,157.0,986.2,23.5,1140.0,3.762,35.8,63.0,522.0,0
2020202138,2020,2021-02-09 18,60,2021-02-07 06,56.25,164.25,992.0,19.2,1140.0,3.03,29.4,63.7,460.0,1
2020202138,2020,2021-02-09 18,66,2021-02-07 00,54.5,169.75,991.3,20.3,1070.0,3.184,31.0,65.7,398.0,1
2020202138,2020,2021-02-09 18,72,2021-02-06 18,51.25,171.75,979.0,31.1,700.0,5.169,44.1,61.6,385.0,1
2020202138,2020,2021-02-09 18,78,2021-02-06 12,49.0,170.0,974.8,36.1,610.0,6.445,51.2,63.9,280.0,1
2020202138,2020,2021-02-09 18,84,2021-02-06 06,49.25,167.5,974.0,37.0,570.0,6.936,53.0,68.1,184.0,1
2020202138,2020,2021-02-09 18,90,2021-02-06 00,47.25,166.75,980.8,29.8,540.0,5.764,46.3,66.5,229.0,1
2020202138,2020,2021-02-09 18,96,2021-02-05 18,47.25,164.75,976.4,31.1,350.0,8.704,54.0,70.7,151.0,1
2020202144,2020,2021-04-26 18,0,2021-04-26 18,40.0,157.75,952.5,60.8,400.0,14.99,83.2,87.9,0.0,1
2020202144,2020,2021-04-26 18,6,2021-04-26 12,37.75,156.0,977.6,36.9,530.0,7.269,58.4,82.9,292.0,1
2020202144,2020,2021-04-26 18,12,2021-04-26 06,33.75,153.5,981.9,29.9,430.0,6.947,54.6,63.6,499.0,1
2020202144,2020,2021-04-26 18,18,2021-04-26 00,28.5,148.5,991.3,19.8,540.0,3.879,41.9,55.8,753.0,0
2020202144,2020,2021-04-26 18,24,2021-04-25 18,24.25,143.25,987.6,20.2,440.0,4.667,46.5,77.0,705.0,0
2020202144,2020,2021-04-26 18,30,2021-04-25 12,22.25,139.5,995.5,14.2,600.0,2.588,35.7,73.0,443.0,1
2020202144,2020,2021-04-26 18,36,2021-04-25 06,21.75,138.0,992.1,15.7,540.0,3.06,39.1,46.3,164.0,1
2020202144,2020,2021-04-26 18,42,2021-04-25 00,21.75,136.25,993.5,17.0,480.0,3.619,41.9,48.2,181.0,1
2020202144,2020,2021-04-26 18,48,2021-04-24 18,21.75,134.25,990.6,18.3,430.0,4.283,44.9,49.2,207.0,1
2020202144,2020,2021-04-26 18,54,2021-04-24 12,22.25,132.75,990.7,20.7,350.0,5.763,49.6,55.1,164.0,1
2020202144,2020,2021-04-26 18,60,2021-04-24 06,22.75,131.75,986.5,24.1,300.0,7.738,55.3,64.5,117.0,1
2020202144,2020,2021-04-26 18,66,2021-04-24 00,23.25,131.0,986.1,27.1,270.0,9.631,59.9,70.9,95.0,1
2020202144,2020,2021-04-26 18,72,2021-04-23 18,23.25,130.75,978.2,32.8,240.0,13.094,67.8,80.1,26.0,1
2020202144,2020,2021-04-26 18,78,2021-04-23 12,23.25,129.75,973.9,37.6,200.0,18.071,74.7,81.0,102.0,1
2020202144,2020,2021-04-26 18,84,2021-04-23 06,23.25,129.0,969.8,40.0,190.0,20.21,77.6,83.9,77.0,1
2020202144,2020,2021-04-26 18,90,2021-04-23 00,22.5,127.75,974.6,36.8,200.0,17.55,73.7,81.5,153.0,1
2020202144,2020,2021-04-26 18,96,2021-04-22 18,21.75,126.75,972.5,36.9,190.0,18.619,74.6,79.3,133.0,1
2021202206,2021,2021-10-24 06,0,2021-10-24 06,48.0,172.5,969.8,39.7,410.0,9.694,60.9,72.3,0.0,1
2021202206,2021,2021-10-24 06,6,2021-10-24 00,47.0,170.0,980.3,30.5,470.0,6.624,49.3,68.7,218.0,1
2021202206,2021,2021-10-24 06,12,2021-10-23 18,44.0,165.0,984.3,27.2,500.0,5.612,45.6,55.7,513.0,0
2021202206,2021,2021-10-24 06,18,2021-10-23 12,41.0,159.75,989.0,24.8,530.0,4.858,42.8,55.3,544.0,0
2021202206,2021,2021-10-24 06,24,2021-10-23 06,39.5,157.25,992.6,21.5,570.0,3.992,38.3,64.5,270.0,1
2021202206,2021,2021-10-24 06,30,2021-10-23 00,37.5,155.5,997.2,18.6,590.0,3.378,34.9,66.8,270.0,1
2021202206,2021,2021-10-24 06,36,2021-10-22 18,35.5,152.0,999.4,15.2,570.0,2.863,31.3,61.8,384.0,1
2021202206,2021,2021-10-24 06,42,2021-10-22 12,32.0,146.0,1004.5,10.9,610.0,1.96,24.9,44.7,677.0,0
2021202206,2021,2021-10-24 06,48,2021-10-22 06,29.75,139.75,1005.8,8.6,530.0,1.719,22.6,43.1,647.0,0
2021202206,2021,2021-10-24 06,54,2021-10-22 00,29.0,136.0,1008.9,8.0,430.0,1.879,23.2,42.8,373.0,1
2021202206,2021,2021-10-24 06,60,2021-10-21 18,28.25,133.25,1006.2,9.4,330.0,2.777,28.6,41.6,281.0,1
2021202206,2021,2021-10-24 06,66,2021-10-21 12,27.5,130.75,1009.2,7.5,300.0,2.4,25.4,36.4,259.0,1
2021202206,2021,2021-10-24 06,72,2021-10-21 06,27.0,128.5,1009.3,6.2,370.0,1.63,20.7,33.5,229.0,1
2021202206,2021,2021-10-24 06,78,2021-10-21 00,26.5,126.0,1012.5,5.2,380.0,1.343,18.3,36.1,254.0,1
2021202206,2021,2021-10-24 06,84,2021-10-20 18,26.25,124.0,1012.8,4.0,350.0,1.111,15.6,31.1,201.0,1
2021202206,2021,2021-10-24 06,90,2021-10-20 12,24.0,123.25,1014.7,2.1,490.0,0.436,8.3,30.7,261.0,0
2021202206,2021,2021-10-24 06,96,2021-10-20 06,19.5,121.0,1013.8,0.1,1200.0,0.039,1.1,27.0,552.0,0
2021202212,2021,2021-12-02 00,0,2021-12-02 00,53.0,145.25,954.2,46.1,620.0,8.264,60.1,69.4,0.0,1
2021202212,2021,2021-12-02 00,6,2021-12-01 18,53.5,145.75,959.7,44.7,610.0,8.098,58.8,68.6,65.0,1
2021202212,2021,2021-12-02 00,12,2021-12-01 12,51.5,144.75,969.6,39.0,670.0,6.602,52.5,71.2,232.0,1
2021202212,2021,2021-12-02 00,18,2021-12-01 06,48.0,141.5,977.2,32.2,750.0,5.229,46.4,56.3,454.0,1
2021202212,2021,2021-12-02 00,24,2021-12-01 00,46.5,138.75,982.1,31.4,630.0,5.557,47.2,73.0,266.0,1
2021202212,2021,2021-12-02 00,30,2021-11-30 18,44.25,136.5,981.0,34.1,480.0,7.234,53.7,57.0,306.0,1
2021202212,2021,2021-12-02 00,36,2021-11-30 12,40.5,133.5,990.8,26.7,540.0,5.252,45.7,59.9,484.0,1
2021202212,2021,2021-12-02 00,42,2021-11-30 06,39.25,130.5,1000.1,18.1,630.0,3.224,33.5,56.6,291.0,1
2021202212,2021,2021-12-02 00,48,2021-11-30 00,38.0,125.25,1008.6,15.7,650.0,2.659,29.5,42.7,477.0,1
2021202212,2021,2021-12-02 00,54,2021-11-29 18,37.0,123.25,1015.1,10.0,690.0,1.652,20.5,33.4,209.0,1
2021202212,2021,2021-12-02 00,60,2021-11-29 12,36.75,122.75,1020.5,5.4,610.0,0.98,13.0,30.1,52.0,1
2021202212,2021,2021-12-02 00,66,2021-11-29 06,34.25,120.5,1021.8,2.9,590.0,0.488,7.3,23.9,345.0,0
2021202212,2021,2021-12-02 00,72,2021-11-29 00,29.25,117.5,1023.9,0.2,150.0,0.177,2.8,31.8,624.0,0
2021202212,2021,2021-12-02 00,78,2021-11-28 18,21.75,115.5,1016.1,1.0,1020.0,0.145,3.5,41.8,858.0,0
2021202212,2021,2021-12-02 00,84,2021-11-28 12,12.75,115.75,1009.8,2.4,1200.0,0.406,13.7,36.2,1001.0,0
2021202212,2021,2021-12-02 00,90,2021-11-28 06,4.0,117.25,1005.8,2.0,150.0,1.416,18.9,18.4,987.0,0
2021202212,2021,2021-12-02 00,96,2021-11-28 00,-6.5,117.5,1009.5,0.9,290.0,0.294,9.8,17.1,1168.0,0
2021202218,2021,2021-12-25 06,0,2021-12-25 06,39.0,178.5,976.8,30.6,640.0,5.406,49.6,69.4,0.0,1
2021202218,2021,2021-12-25 06,6,2021-12-25 00,36.5,178.0,980.5,26.2,590.0,4.896,46.3,77.1,281.0,1
2021202218,2021,2021-12-25 06,12,2021-12-24 18,34.25,177.75,982.0,24.2,470.0,5.338,47.0,61.9,251.0,1
2021202218,2021,2021-12-25 06,18,2021-12-24 12,31.5,176.5,989.8,16.2,520.0,3.349,36.0,57.8,327.0,1
2021202218,2021,2021-12-25 06,24,2021-12-24 06,29.25,174.25,995.1,11.1,630.0,2.022,26.9,44.7,330.0,1
2021202218,2021,2021-12-25 06,30,2021-12-24 00,29.5,171.0,999.5,7.7,790.0,1.247,19.0,46.2,316.0,1
2021202218,2021,2021-12-25 06,36,2021-12-23 18,32.25,168.5,996.6,10.4,540.0,2.041,24.9,46.3,388.0,1
2021202218,2021,2021-12-25 06,42,2021-12-23 12,35.75,165.75,999.4,10.3,420.0,2.425,25.5,42.3,464.0,1
2021202218,2021,2021-12-25 06,48,2021-12-23 06,36.75,164.25,1005.4,5.1,590.0,0.888,11.9,39.9,175.0,1
2021202218,2021,2021-12-25 06,54,2021-12-23 00,37.5,164.25,1006.6,4.5,440.0,1.003,12.5,46.7,83.0,1
2021202218,2021,2021-12-25 06,60,2021-12-22 18,40.75,163.0,1003.9,5.5,1200.0,0.878,11.7,53.5,377.0,1
2021202218,2021,2021-12-25 06,66,2021-12-22 12,45.25,160.25,991.9,16.6,780.0,2.641,27.8,46.9,548.0,0
2021202218,2021,2021-12-25 06,72,2021-12-22 06,47.25,158.75,990.5,14.9,600.0,2.807,27.3,49.6,251.0,1
2021202218,2021,2021-12-25 06,78,2021-12-22 00,46.75,155.75,995.4,12.0,710.0,2.09,22.1,50.0,234.0,1
2021202218,2021,2021-12-25 06,84,2021-12-21 18,44.5,153.0,994.1,15.3,560.0,2.982,29.0,42.5,329.0,1
2021202218,2021,2021-12-25 06,90,2021-12-21 12,43.75,149.25,999.2,13.4,720.0,2.242,24.3,36.3,311.0,1
2021202218,2021,2021-12-25 06,96,2021-12-21 06,43.0,147.5,1002.0,10.2,690.0,1.763,19.9,38.5,164.0,1
2021202224,2021,2022-01-08 06,0,2022-01-08 06,37.5,180.75,986.6,16.3,270.0,5.704,39.7,66.1,0.0,1
2021202224,2021,2022-01-08 06,6,2022-01-08 00,39.5,180.75,998.7,0.5,1200.0,0.058,0.8,45.7,222.0,0
2021202224,2021,2022-01-08 06,12,2022-01-07 18,43.0,183.75,991.8,1.8,1200.0,0.352,4.7,45.3,463.0,0
2021202224,2021,2022-01-08 06,18,2022-01-07 12,47.25,190.5,983.2,9.2,1200.0,1.592,18.3,46.4,709.0,0
2021202224,2021,2022-01-08 06,24,2022-01-07 06,49.25,195.0,988.8,7.7,1200.0,1.354,15.4,35.8,400.0,1
2021202224,2021,2022-01-08 06,30,2022-01-07 00,49.75,196.0,995.5,2.9,1200.0,0.51,6.0,42.4,91.0,0
2021202224,2021,2022-01-08 06,36,2022-01-06 18,48.5,194.0,992.8,4.4,1200.0,0.8,9.5,44.3,201.0,1
2021202224,2021,2022-01-08 06,42,2022-01-06 12,45.75,188.75,980.8,12.8,700.0,2.355,24.6,42.5,501.0,0
2021202224,2021,2022-01-08 06,48,2022-01-06 06,42.75,182.25,975.1,16.9,540.0,3.509,33.2,48.9,616.0,0
2021202224,2021,2022-01-08 06,54,2022-01-06 00,40.75,179.0,978.0,15.6,600.0,2.894,29.9,48.4,349.0,1
2021202224,2021,2022-01-08 06,60,2022-01-05 18,39.75,176.25,981.2,13.7,650.0,2.429,26.8,49.1,259.0,1
2021202224,2021,2022-01-08 06,66,2022-01-05 12,38.75,173.25,986.7,11.5,590.0,2.123,23.9,48.7,281.0,1
2021202224,2021,2022-01-08 06,72,2022-01-05 06,39.75,168.25,989.6,8.9,470.0,2.092,22.3,45.5,445.0,1
2021202224,2021,2022-01-08 06,78,2022-01-05 00,42.75,162.25,979.3,21.9,240.0,8.64,48.1,70.1,602.0,0
2021202224,2021,2022-01-08 06,84,2022-01-04 18,44.25,153.25,987.7,16.8,740.0,2.827,29.4,58.5,744.0,0
2021202224,2021,2022-01-08 06,90,2022-01-04 12,45.25,148.0,993.5,17.2,660.0,2.881,28.9,60.4,429.0,1
2021202224,2021,2022-01-08 06,96,2022-01-04 06,45.75,146.5,991.2,19.5,570.0,3.629,33.5,60.3,129.0,1
2021202230,2021,2022-01-25 18,0,2022-01-25 18,42.25,168.25,957.8,48.5,460.0,10.651,69.6,84.4,0.0,1
2021202230,2021,2022-01-25 18,6,2022-01-25 12,41.25,166.75,960.4,47.5,390.0,11.954,71.1,68.9,167.0,1
2021202230,2021,2022-01-25 18,12,2022-01-25 06,38.25,164.5,972.1,37.1,470.0,7.979,59.5,70.8,385.0,1
2021202230,2021,2022-01-25 18,18,2022-01-25 00,35.25,159.5,983.3,28.4,510.0,5.719,50.0,63.2,556.0,0
