id,season,onset,lead_h,when,lat,lon,p_centre,depth,scale_km,grad_hpa_per_100km,vg_kt,gust_kt,step_km,identifiable
2020202112,2020,2020-12-13 12,78,2020-12-10 06,18.25,149.75,1012.2,0.2,1200.0,0.041,1.2,24.0,881.0,0
2020202112,2020,2020-12-13 12,84,2020-12-10 00,9.0,154.5,1011.5,0.7,1200.0,0.125,6.4,26.3,1149.0,0
2020202112,2020,2020-12-13 12,90,2020-12-09 18,-2.75,158.25,1008.5,-0.1,520.0,-0.019,,10.7,1371.0,0
2020202112,2020,2020-12-13 12,96,2020-12-09 12,-12.25,163.5,1009.9,1.1,1200.0,0.193,7.4,18.5,1204.0,0
2020202118,2020,2020-12-26 18,0,2020-12-26 18,47.5,175.25,941.6,44.8,570.0,8.574,62.4,82.4,0.0,1
2020202118,2020,2020-12-26 18,6,2020-12-26 12,47.75,172.5,949.0,40.3,660.0,7.055,56.4,76.6,208.0,1
2020202118,2020,2020-12-26 18,12,2020-12-26 06,47.75,169.25,952.2,40.1,620.0,7.192,56.3,58.9,243.0,1
2020202118,2020,2020-12-26 18,18,2020-12-26 00,46.25,167.5,964.8,31.5,710.0,5.319,47.1,49.8,213.0,1
2020202118,2020,2020-12-26 18,24,2020-12-25 18,44.0,164.5,978.3,20.6,790.0,3.373,34.5,51.0,343.0,1
2020202118,2020,2020-12-26 18,30,2020-12-25 12,40.25,159.25,988.0,15.9,730.0,2.623,29.0,53.7,601.0,0
2020202118,2020,2020-12-26 18,36,2020-12-25 06,38.0,154.25,993.2,12.3,630.0,2.226,25.4,54.3,499.0,1
2020202118,2020,2020-12-26 18,42,2020-12-25 00,37.75,148.0,1000.5,7.5,930.0,1.308,17.3,46.2,549.0,0
2020202118,2020,2020-12-26 18,48,2020-12-24 18,38.75,144.75,1003.1,5.7,1120.0,0.967,13.2,36.1,305.0,1
2020202118,2020,2020-12-26 18,54,2020-12-24 12,42.0,143.25,1003.3,7.5,1200.0,1.202,15.3,34.0,383.0,1
2020202118,2020,2020-12-26 18,60,2020-12-24 06,46.0,141.0,1000.2,9.5,670.0,1.668,18.2,33.2,480.0,1
2020202118,2020,2020-12-26 18,66,2020-12-24 00,47.5,140.25,1004.2,7.0,800.0,1.174,13.4,31.5,176.0,1
2020202118,2020,2020-12-26 18,72,2020-12-23 18,47.0,142.0,1005.0,5.5,460.0,1.33,14.0,30.3,143.0,1
2020202118,2020,2020-12-26 18,78,2020-12-23 12,46.5,140.25,1008.8,3.6,360.0,1.033,11.0,31.0,144.0,1
2020202118,2020,2020-12-26 18,84,2020-12-23 06,48.0,139.25,1011.5,0.0,150.0,0.461,4.8,28.9,183.0,0
2020202118,2020,2020-12-26 18,90,2020-12-23 00,50.25,142.0,1012.1,-0.6,380.0,-0.091,,38.2,320.0,0
2020202118,2020,2020-12-26 18,96,2020-12-22 18,54.5,147.75,1000.6,9.4,840.0,1.473,15.2,47.2,613.0,0
2020202124,2020,2021-01-07 06,0,2021-01-07 06,40.25,137.75,990.8,22.3,460.0,4.846,41.3,75.8,0.0,1
2020202124,2020,2021-01-07 06,6,2021-01-07 00,39.25,134.75,1001.7,16.2,490.0,3.472,33.3,64.8,280.0,1
2020202124,2020,2021-01-07 06,12,2021-01-06 18,39.25,131.5,1008.7,12.3,470.0,2.738,27.6,55.1,280.0,1
2020202124,2020,2021-01-07 06,18,2021-01-06 12,39.5,131.5,1014.3,7.7,730.0,1.289,16.1,35.9,28.0,1
2020202124,2020,2021-01-07 06,24,2021-01-06 06,40.0,130.25,1016.0,6.2,510.0,1.295,15.3,33.9,120.0,1
2020202124,2020,2021-01-07 06,30,2021-01-06 00,40.0,129.25,1021.1,4.3,150.0,2.772,19.9,34.3,85.0,1
2020202124,2020,2021-01-07 06,36,2021-01-05 18,38.25,130.75,1023.1,0.2,150.0,0.629,6.9,39.4,234.0,0
2020202124,2020,2021-01-07 06,42,2021-01-05 12,37.5,135.25,1020.0,2.3,390.0,0.582,7.7,41.7,404.0,0
2020202124,2020,2021-01-07 06,48,2021-01-05 06,35.5,138.75,1015.8,4.9,150.0,2.841,20.8,35.5,384.0,1
2020202124,2020,2021-01-07 06,54,2021-01-05 00,35.5,144.25,1019.6,2.6,210.0,1.42,14.4,33.2,498.0,0
2020202124,2020,2021-01-07 06,60,2021-01-04 18,37.0,151.75,1022.1,-2.0,790.0,-0.323,,41.1,693.0,0
2020202124,2020,2021-01-07 06,66,2021-01-04 12,41.0,160.5,1016.0,-0.6,1200.0,-0.098,,43.6,877.0,0
2020202124,2020,2021-01-07 06,72,2021-01-04 06,47.25,171.25,991.5,7.4,1200.0,1.239,14.5,57.7,1102.0,0
2020202124,2020,2021-01-07 06,78,2021-01-04 00,55.0,178.5,965.5,25.0,680.0,4.364,37.3,45.7,998.0,0
2020202124,2020,2021-01-07 06,84,2021-01-03 18,60.25,187.5,983.1,7.5,1200.0,1.286,13.0,49.3,791.0,0
2020202124,2020,2021-01-07 06,90,2021-01-03 12,63.0,197.25,986.2,5.5,1090.0,0.92,9.2,48.5,598.0,0
2020202124,2020,2021-01-07 06,96,2021-01-03 06,63.25,209.25,976.8,13.6,450.0,3.079,24.6,26.1,603.0,0
2020202130,2020,2021-01-15 00,0,2021-01-15 00,55.25,215.25,974.6,23.1,1200.0,3.736,35.9,65.8,0.0,1
2020202130,2020,2021-01-15 00,6,2021-01-14 18,52.0,208.25,966.4,28.0,860.0,4.481,40.8,50.5,586.0,0
2020202130,2020,2021-01-15 00,12,2021-01-14 12,48.25,205.25,967.4,28.4,680.0,4.763,42.1,55.9,469.0,1
2020202130,2020,2021-01-15 00,18,2021-01-14 06,44.25,205.75,966.9,30.7,580.0,5.741,48.2,71.5,446.0,1
2020202130,2020,2021-01-15 00,24,2021-01-14 00,42.75,205.0,971.2,27.5,700.0,4.679,44.0,71.1,177.0,1
2020202130,2020,2021-01-15 00,30,2021-01-13 18,42.5,204.25,964.5,36.1,580.0,6.762,55.0,72.9,67.0,1
2020202130,2020,2021-01-15 00,36,2021-01-13 12,41.5,201.0,965.3,36.1,450.0,8.123,58.0,73.2,291.0,1
2020202130,2020,2021-01-15 00,42,2021-01-13 06,42.25,198.5,964.4,36.5,310.0,11.346,62.9,82.4,223.0,1
2020202130,2020,2021-01-15 00,48,2021-01-13 00,41.5,197.5,968.7,32.8,280.0,11.171,60.1,72.1,118.0,1
2020202130,2020,2021-01-15 00,54,2021-01-12 18,39.0,194.0,982.3,23.9,340.0,6.781,47.6,69.4,407.0,1
2020202130,2020,2021-01-15 00,60,2021-01-12 12,37.25,188.0,996.4,14.7,350.0,4.015,34.3,54.4,560.0,0
2020202130,2020,2021-01-15 00,66,2021-01-12 06,36.5,182.75,1006.3,7.6,330.0,2.217,22.2,52.1,474.0,1
2020202130,2020,2021-01-15 00,72,2021-01-12 00,38.25,177.75,1012.0,1.9,770.0,0.299,4.3,47.4,483.0,0
2020202130,2020,2021-01-15 00,78,2021-01-11 18,42.5,174.0,1007.8,2.9,690.0,0.412,5.4,46.5,569.0,0
2020202130,2020,2021-01-15 00,84,2021-01-11 12,47.75,171.25,1001.2,4.5,270.0,1.618,14.9,39.0,622.0,0
2020202130,2020,2021-01-15 00,90,2021-01-11 06,55.5,168.0,996.6,5.8,580.0,1.145,11.6,43.8,890.0,0
2020202130,2020,2021-01-15 00,96,2021-01-11 00,60.75,164.25,1003.6,2.3,400.0,0.69,6.7,44.5,624.0,0
2020202136,2020,2021-01-30 18,0,2021-01-30 18,56.0,163.25,975.2,28.5,750.0,4.753,40.4,64.6,0.0,1
2020202136,2020,2021-01-30 18,6,2021-01-30 12,53.5,162.0,977.8,24.9,1090.0,4.081,38.8,58.4,289.0,1
2020202136,2020,2021-01-30 18,12,2021-01-30 06,49.0,158.0,974.1,26.3,830.0,4.305,40.3,57.3,572.0,0
2020202136,2020,2021-01-30 18,18,2021-01-30 00,45.75,154.25,971.1,30.9,530.0,6.369,50.1,59.7,459.0,1
2020202136,2020,2021-01-30 18,24,2021-01-29 18,44.0,153.5,980.9,21.8,800.0,3.673,37.0,65.8,203.0,1
2020202136,2020,2021-01-30 18,30,2021-01-29 12,44.0,155.5,985.5,21.4,860.0,3.395,35.2,55.4,160.0,1
2020202136,2020,2021-01-30 18,36,2021-01-29 06,44.0,156.25,985.3,23.6,510.0,4.838,41.2,62.0,60.0,1
2020202136,2020,2021-01-30 18,42,2021-01-29 00,42.0,155.25,988.8,22.9,400.0,5.693,43.7,66.2,237.0,1
2020202136,2020,2021-01-30 18,48,2021-01-28 18,38.25,151.75,992.3,18.8,450.0,4.229,38.0,64.8,512.0,0
2020202136,2020,2021-01-30 18,54,2021-01-28 12,36.0,149.0,997.4,16.0,420.0,3.782,35.1,58.9,349.0,1
2020202136,2020,2021-01-30 18,60,2021-01-28 06,33.75,143.25,1002.7,9.4,500.0,1.956,23.2,44.6,581.0,0
2020202136,2020,2021-01-30 18,66,2021-01-28 00,32.0,140.25,1007.7,8.1,530.0,1.568,20.3,43.5,341.0,1
2020202136,2020,2021-01-30 18,72,2021-01-27 18,31.75,139.75,1008.7,7.1,480.0,1.488,19.1,44.6,55.0,1
2020202136,2020,2021-01-30 18,78,2021-01-27 12,31.5,139.5,1010.9,5.8,460.0,1.235,16.4,40.4,37.0,1
2020202136,2020,2021-01-30 18,84,2021-01-27 06,30.75,137.0,1009.8,5.5,570.0,1.016,14.8,39.6,252.0,1
2020202136,2020,2021-01-30 18,90,2021-01-27 00,31.25,135.0,1012.8,5.5,500.0,1.1,15.3,40.6,199.0,1
2020202136,2020,2021-01-30 18,96,2021-01-26 18,33.0,134.25,1011.9,5.8,570.0,1.145,15.7,36.3,207.0,1
2020202142,2020,2021-02-28 18,0,2021-02-28 18,56.25,171.75,946.5,61.0,620.0,10.853,71.9,85.8,0.0,1
2020202142,2020,2021-02-28 18,6,2021-02-28 12,53.75,172.75,962.2,49.3,750.0,7.955,61.2,68.3,285.0,1
2020202142,2020,2021-02-28 18,12,2021-02-28 06,51.0,169.5,980.9,30.7,1180.0,4.83,46.3,60.6,377.0,1
2020202142,2020,2021-02-28 18,18,2021-02-28 00,50.25,163.5,981.0,31.6,730.0,5.289,45.7,57.9,431.0,1
2020202142,2020,2021-02-28 18,24,2021-02-27 18,48.75,160.0,980.2,34.5,520.0,6.989,52.1,60.5,303.0,1
2020202142,2020,2021-02-28 18,30,2021-02-27 12,48.5,160.0,983.0,35.0,530.0,6.936,52.2,64.9,28.0,1
2020202142,2020,2021-02-28 18,36,2021-02-27 06,47.5,157.75,990.0,28.3,530.0,5.574,44.9,57.3,201.0,1
2020202142,2020,2021-02-28 18,42,2021-02-27 00,47.25,156.5,998.2,20.6,490.0,4.326,36.5,49.6,98.0,1
2020202142,2020,2021-02-28 18,48,2021-02-26 18,46.5,155.25,1000.5,17.3,330.0,5.058,36.8,44.2,126.0,1
2020202142,2020,2021-02-28 18,54,2021-02-26 12,45.0,153.25,1005.1,13.7,230.0,5.592,35.4,42.8,228.0,1
2020202142,2020,2021-02-28 18,60,2021-02-26 06,43.75,150.75,1010.3,8.0,240.0,3.143,24.4,43.8,242.0,1
2020202142,2020,2021-02-28 18,66,2021-02-26 00,42.5,147.75,1015.7,5.4,330.0,1.487,15.3,38.6,280.0,1
2020202142,2020,2021-02-28 18,72,2021-02-25 18,41.5,143.0,1016.8,4.5,320.0,1.33,14.1,36.3,408.0,1
2020202142,2020,2021-02-28 18,78,2021-02-25 12,42.0,139.75,1019.4,2.9,230.0,1.187,11.9,36.5,275.0,0
2020202142,2020,2021-02-28 18,84,2021-02-25 06,43.25,134.25,1018.8,3.8,170.0,2.066,16.5,35.6,471.0,1
2020202142,2020,2021-02-28 18,90,2021-02-25 00,44.5,131.25,1022.9,2.8,150.0,1.761,14.1,30.1,278.0,0
2020202142,2020,2021-02-28 18,96,2021-02-24 18,44.5,128.75,1022.2,2.9,180.0,1.678,14.3,25.9,198.0,0
2021202204,2021,2021-10-22 00,0,2021-10-22 00,56.5,190.25,946.2,49.1,430.0,11.438,66.5,76.5,0.0,1
2021202204,2021,2021-10-22 00,6,2021-10-21 18,56.0,187.25,948.6,47.3,450.0,10.632,64.3,70.9,193.0,1
2021202204,2021,2021-10-22 00,12,2021-10-21 12,54.75,183.75,956.4,41.4,500.0,8.605,57.7,67.6,261.0,1
2021202204,2021,2021-10-22 00,18,2021-10-21 06,53.0,179.25,966.6,34.6,530.0,6.87,50.4,56.5,353.0,1
2021202204,2021,2021-10-22 00,24,2021-10-21 00,50.75,173.25,974.9,30.2,560.0,5.715,45.3,61.4,482.0,1
2021202204,2021,2021-10-22 00,30,2021-10-20 18,47.0,165.0,980.9,26.8,560.0,5.041,42.4,60.6,733.0,0
2021202204,2021,2021-10-22 00,36,2021-10-20 12,44.25,159.0,982.6,25.6,490.0,5.434,44.2,56.7,558.0,0
2021202204,2021,2021-10-22 00,42,2021-10-20 06,42.5,155.75,986.3,23.3,520.0,4.693,41.0,58.8,327.0,1
2021202204,2021,2021-10-22 00,48,2021-10-20 00,39.0,151.25,995.8,15.2,770.0,2.584,29.4,53.8,543.0,0
2021202204,2021,2021-10-22 00,54,2021-10-19 18,34.0,145.5,1000.1,10.4,580.0,2.058,24.9,42.7,757.0,0
2021202204,2021,2021-10-22 00,60,2021-10-19 12,31.0,141.75,1006.4,6.3,550.0,1.283,17.7,40.7,485.0,1
2021202204,2021,2021-10-22 00,66,2021-10-19 06,30.25,139.5,1007.4,5.4,430.0,1.311,17.3,51.4,231.0,1
2021202204,2021,2021-10-22 00,72,2021-10-19 00,31.0,137.75,1009.4,7.2,300.0,2.435,24.6,49.7,187.0,1
2021202204,2021,2021-10-22 00,78,2021-10-18 18,31.25,136.5,1010.4,6.9,270.0,2.47,24.0,39.5,122.0,1
2021202204,2021,2021-10-22 00,84,2021-10-18 12,29.5,137.25,1013.5,4.7,340.0,1.398,17.4,43.8,207.0,1
2021202204,2021,2021-10-22 00,90,2021-10-18 06,29.5,140.25,1012.2,3.8,420.0,0.932,13.4,46.4,290.0,1
2021202204,2021,2021-10-22 00,96,2021-10-18 00,31.0,142.0,1012.8,4.8,330.0,1.431,17.2,47.8,237.0,1
2021202210,2021,2021-11-21 12,0,2021-11-21 12,39.0,175.75,978.0,33.3,420.0,7.907,56.7,78.6,0.0,1
2021202210,2021,2021-11-21 12,6,2021-11-21 06,38.5,171.75,981.0,29.9,380.0,7.746,54.2,69.5,351.0,1
2021202210,2021,2021-11-21 12,12,2021-11-21 00,37.75,168.0,987.6,24.2,380.0,6.25,47.3,62.1,338.0,1
2021202210,2021,2021-11-21 12,18,2021-11-20 18,36.5,164.5,991.6,20.5,340.0,5.829,43.9,51.8,340.0,1
2021202210,2021,2021-11-21 12,24,2021-11-20 12,36.25,162.75,997.2,16.5,300.0,5.241,39.3,55.5,159.0,1
2021202210,2021,2021-11-21 12,30,2021-11-20 06,35.0,161.5,1003.0,10.6,350.0,2.942,28.2,44.3,179.0,1
2021202210,2021,2021-11-21 12,36,2021-11-20 00,35.0,157.5,1009.0,5.8,340.0,1.629,18.1,39.8,364.0,1
2021202210,2021,2021-11-21 12,42,2021-11-19 18,34.25,155.25,1010.6,3.4,260.0,1.229,13.8,35.2,222.0,1
2021202210,2021,2021-11-21 12,48,2021-11-19 12,31.75,155.25,1013.4,2.8,460.0,0.568,8.6,38.3,278.0,0
2021202210,2021,2021-11-21 12,54,2021-11-19 06,30.5,158.0,1011.8,4.2,530.0,0.793,11.9,37.9,296.0,1
2021202210,2021,2021-11-21 12,60,2021-11-19 00,29.25,158.25,1013.8,3.7,620.0,0.634,10.3,27.3,141.0,1
2021202210,2021,2021-11-21 12,66,2021-11-18 18,28.25,157.5,1013.2,2.8,550.0,0.527,8.9,21.3,133.0,0
2021202210,2021,2021-11-21 12,72,2021-11-18 12,28.25,154.0,1014.8,2.1,620.0,0.362,6.4,23.1,343.0,0
2021202210,2021,2021-11-21 12,78,2021-11-18 06,28.5,153.0,1013.7,2.1,510.0,0.396,6.8,24.8,102.0,0
2021202210,2021,2021-11-21 12,84,2021-11-18 00,28.75,153.5,1015.0,2.5,470.0,0.523,8.5,23.3,56.0,0
2021202210,2021,2021-11-21 12,90,2021-11-17 18,28.25,152.25,1013.3,2.2,480.0,0.458,7.7,25.3,134.0,0
2021202210,2021,2021-11-21 12,96,2021-11-17 12,28.0,150.5,1014.4,2.3,570.0,0.403,7.1,33.3,174.0,0
2021202216,2021,2021-12-17 18,0,2021-12-17 18,46.0,156.75,956.1,45.4,430.0,10.511,66.0,73.4,0.0,1
2021202216,2021,2021-12-17 18,6,2021-12-17 12,43.75,155.25,981.3,24.4,660.0,4.186,39.5,76.8,277.0,1
2021202216,2021,2021-12-17 18,12,2021-12-17 06,40.0,151.0,992.1,15.0,810.0,2.43,27.9,81.7,545.0,0
2021202216,2021,2021-12-17 18,18,2021-12-17 00,36.75,143.5,1001.5,10.8,990.0,1.714,22.5,72.8,747.0,0
2021202216,2021,2021-12-17 18,24,2021-12-16 18,33.0,134.0,1004.0,11.8,450.0,2.695,29.0,63.1,961.0,0
2021202216,2021,2021-12-17 18,30,2021-12-16 12,30.5,127.25,1015.5,3.5,670.0,0.609,9.8,47.2,696.0,0
2021202216,2021,2021-12-17 18,36,2021-12-16 06,25.75,119.25,1014.8,1.6,190.0,0.913,11.5,26.3,945.0,0
2021202216,2021,2021-12-17 18,42,2021-12-16 00,18.75,112.75,1013.9,1.6,400.0,0.352,7.8,28.6,1026.0,0
2021202216,2021,2021-12-17 18,48,2021-12-15 18,10.5,106.75,1009.9,1.1,820.0,0.2,8.1,34.5,1121.0,0
2021202216,2021,2021-12-17 18,54,2021-12-15 12,1.5,102.25,1007.8,1.1,220.0,0.53,14.2,29.2,1117.0,0
2021202216,2021,2021-12-17 18,60,2021-12-15 06,-7.5,100.25,1009.4,0.8,650.0,0.151,7.5,21.4,1025.0,0
2021202216,2021,2021-12-17 18,66,2021-12-15 00,-14.0,98.0,1012.4,0.3,1200.0,0.045,1.7,24.6,763.0,0
2021202216,2021,2021-12-17 18,72,2021-12-14 18,-18.0,94.75,1014.5,-0.2,1200.0,-0.024,,26.8,564.0,0
2021202216,2021,2021-12-17 18,78,2021-12-14 12,-19.5,90.5,1014.4,-0.1,1200.0,-0.018,,27.3,478.0,0
2021202216,2021,2021-12-17 18,84,2021-12-14 06,-18.5,85.25,1014.2,0.8,1200.0,0.137,3.8,27.2,563.0,0
2021202216,2021,2021-12-17 18,90,2021-12-14 00,-15.0,81.0,1010.6,1.4,1200.0,0.254,8.1,20.3,597.0,0
2021202216,2021,2021-12-17 18,96,2021-12-13 18,-10.25,74.5,1010.7,1.4,800.0,0.226,9.0,23.2,881.0,0
2021202222,2021,2022-01-01 18,0,2022-01-01 18,59.5,215.0,972.8,38.7,680.0,6.716,50.8,61.2,0.0,1
2021202222,2021,2022-01-01 18,6,2022-01-01 12,59.25,218.0,972.7,37.3,810.0,5.954,48.1,49.6,172.0,1
2021202222,2021,2022-01-01 18,12,2022-01-01 06,59.5,216.0,975.6,34.3,750.0,5.735,45.9,41.3,117.0,1
2021202222,2021,2022-01-01 18,18,2022-01-01 00,59.5,213.5,983.8,26.8,780.0,4.487,37.9,40.0,141.0,1
2021202222,2021,2022-01-01 18,24,2021-12-31 18,58.75,212.25,993.7,17.7,960.0,2.935,27.5,39.4,110.0,1
2021202222,2021,2022-01-01 18,30,2021-12-31 12,58.5,210.75,998.9,14.1,910.0,2.343,22.4,37.0,91.0,1
2021202222,2021,2022-01-01 18,36,2021-12-31 06,59.25,204.5,1000.2,13.1,1020.0,2.164,21.0,37.2,369.0,1
2021202222,2021,2022-01-01 18,42,2021-12-31 00,58.5,194.0,994.8,19.2,1060.0,3.113,29.3,56.0,609.0,0
2021202222,2021,2022-01-01 18,48,2021-12-30 18,55.25,181.75,984.0,32.3,700.0,5.358,44.0,56.4,826.0,0
2021202222,2021,2022-01-01 18,54,2021-12-30 12,53.0,173.5,1005.7,8.4,1200.0,1.279,13.9,51.5,592.0,0
2021202222,2021,2022-01-01 18,60,2021-12-30 06,53.25,166.75,1010.1,0.6,200.0,0.835,7.8,35.4,451.0,0
2021202222,2021,2022-01-01 18,66,2021-12-30 00,54.5,164.25,1006.4,6.6,500.0,1.346,13.3,31.8,215.0,1
2021202222,2021,2022-01-01 18,72,2021-12-29 18,54.5,163.75,1001.9,10.0,690.0,1.688,16.8,30.4,32.0,1
2021202222,2021,2022-01-01 18,78,2021-12-29 12,56.5,166.25,997.9,14.6,760.0,2.327,22.2,37.6,272.0,1
2021202222,2021,2022-01-01 18,84,2021-12-29 06,56.25,166.0,993.0,18.1,780.0,2.866,26.7,39.7,32.0,1
2021202222,2021,2022-01-01 18,90,2021-12-29 00,58.5,164.5,989.3,20.0,740.0,3.318,29.5,44.7,266.0,1
2021202222,2021,2022-01-01 18,96,2021-12-28 18,58.25,164.25,985.5,20.7,810.0,3.397,30.5,47.1,31.0,1
2021202228,2021,2022-01-19 12,0,2022-01-19 12,39.25,175.75,958.6,27.2,450.0,6.25,49.4,69.7,0.0,1
2021202228,2021,2022-01-19 12,6,2022-01-19 06,38.25,172.25,962.7,24.0,420.0,5.841,46.5,70.1,323.0,1
2021202228,2021,2022-01-19 12,12,2022-01-19 00,37.25,168.5,970.5,19.3,430.0,4.597,40.1,65.9,348.0,1
2021202228,2021,2022-01-19 12,18,2022-01-18 18,36.75,164.25,978.7,13.6,570.0,2.658,29.1,60.0,381.0,1
2021202228,2021,2022-01-19 12,24,2022-01-18 12,35.75,159.5,987.9,11.2,620.0,2.013,24.1,57.2,440.0,1
2021202228,2021,2022-01-19 12,30,2022-01-18 06,35.0,155.75,994.3,7.7,740.0,1.289,17.4,56.0,350.0,1
2021202228,2021,2022-01-19 12,36,2022-01-18 00,36.5,153.75,1001.3,3.6,1200.0,0.563,8.3,46.5,246.0,1
2021202228,2021,2022-01-19 12,42,2022-01-17 18,40.0,154.0,997.6,5.1,760.0,0.852,11.1,44.9,390.0,1
2021202228,2021,2022-01-19 12,48,2022-01-17 12,43.0,150.75,999.6,6.3,520.0,1.401,15.7,39.3,430.0,1
2021202228,2021,2022-01-19 12,54,2022-01-17 06,43.5,146.75,1000.6,10.4,540.0,2.013,21.2,40.5,329.0,1
2021202228,2021,2022-01-19 12,60,2022-01-17 00,42.5,144.5,1004.2,10.9,530.0,2.147,22.6,38.4,214.0,1
2021202228,2021,2022-01-19 12,66,2022-01-16 18,43.75,140.75,1005.7,11.1,420.0,2.723,25.5,38.5,335.0,1
2021202228,2021,2022-01-19 12,72,2022-01-16 12,43.0,139.5,1008.1,10.9,400.0,2.727,25.5,36.4,131.0,1
2021202228,2021,2022-01-19 12,78,2022-01-16 06,42.25,139.0,1009.4,9.0,420.0,2.131,21.5,38.0,93.0,1
2021202228,2021,2022-01-19 12,84,2022-01-16 00,41.25,137.5,1012.9,7.8,460.0,1.702,18.5,41.7,167.0,1
2021202228,2021,2022-01-19 12,90,2022-01-15 18,40.75,132.75,1015.1,7.4,480.0,1.589,17.7,34.0,402.0,1
2021202228,2021,2022-01-19 12,96,2022-01-15 12,41.0,131.25,1016.8,5.9,510.0,1.223,14.3,30.9,129.0,1
2021202234,2021,2022-02-03 12,0,2022-02-03 12,39.75,184.25,968.3,29.8,320.0,9.035,55.8,73.2,0.0,1
2021202234,2021,2022-02-03 12,6,2022-02-03 06,38.0,181.0,979.4,19.4,360.0,5.236,41.2,66.2,342.0,1
2021202234,2021,2022-02-03 12,12,2022-02-03 00,36.0,174.75,985.1,16.0,340.0,4.529,37.3,62.9,598.0,0
2021202234,2021,2022-02-03 12,18,2022-02-02 18,34.75,169.5,988.4,14.3,300.0,4.572,36.3,63.3,496.0,1
