id,season,onset,lead_h,when,lat,lon,p_centre,depth,scale_km,grad_hpa_per_100km,vg_kt,gust_kt,step_km,identifiable
2020202113,2020,2020-12-14 00,30,2020-12-12 18,39.5,150.75,988.7,19.4,470.0,4.166,37.6,62.2,470.0,1
2020202113,2020,2020-12-14 00,36,2020-12-12 12,38.75,148.0,997.0,13.0,470.0,2.813,28.3,53.3,251.0,1
2020202113,2020,2020-12-14 00,42,2020-12-12 06,38.0,145.0,999.6,11.0,400.0,2.712,26.7,42.6,274.0,1
2020202113,2020,2020-12-14 00,48,2020-12-12 00,37.25,142.75,1007.1,7.0,420.0,1.681,18.9,32.5,215.0,1
2020202113,2020,2020-12-14 00,54,2020-12-11 18,36.0,141.25,1010.5,4.1,340.0,1.165,13.8,27.6,193.0,1
2020202113,2020,2020-12-14 00,60,2020-12-11 12,34.25,140.75,1014.5,0.8,150.0,0.736,8.2,23.3,200.0,0
2020202113,2020,2020-12-14 00,66,2020-12-11 06,34.0,140.0,1014.2,-0.4,1200.0,-0.063,,20.2,74.0,0
2020202113,2020,2020-12-14 00,72,2020-12-11 00,33.25,140.5,1016.6,-1.0,1200.0,-0.14,,27.3,95.0,0
2020202113,2020,2020-12-14 00,78,2020-12-10 18,30.75,143.25,1013.2,1.9,820.0,0.349,5.9,40.0,380.0,0
2020202113,2020,2020-12-14 00,84,2020-12-10 12,25.75,147.0,1013.5,2.5,150.0,1.694,16.2,40.8,666.0,0
2020202113,2020,2020-12-14 00,90,2020-12-10 06,18.25,149.75,1012.2,0.2,1200.0,0.041,1.2,24.0,881.0,0
2020202113,2020,2020-12-14 00,96,2020-12-10 00,9.0,154.5,1011.5,0.7,1200.0,0.125,6.4,26.3,1149.0,0
2020202119,2020,2020-12-29 12,0,2020-12-29 12,36.25,174.0,981.5,27.0,320.0,8.096,53.2,91.6,0.0,1
2020202119,2020,2020-12-29 12,6,2020-12-29 06,35.25,170.75,996.5,13.7,430.0,3.104,30.9,68.1,314.0,1
2020202119,2020,2020-12-29 12,12,2020-12-29 00,35.25,164.5,1004.7,8.3,450.0,1.789,20.7,52.5,567.0,0
2020202119,2020,2020-12-29 12,18,2020-12-28 18,35.25,157.5,1003.9,10.7,290.0,3.488,29.8,49.4,636.0,0
2020202119,2020,2020-12-29 12,24,2020-12-28 12,35.75,150.0,1010.5,6.6,280.0,2.155,21.0,45.8,681.0,0
2020202119,2020,2020-12-29 12,30,2020-12-28 06,36.0,145.75,1013.2,4.5,430.0,1.002,12.7,45.0,384.0,1
2020202119,2020,2020-12-29 12,36,2020-12-28 00,36.5,144.0,1014.9,5.5,200.0,2.637,21.7,36.6,166.0,1
2020202119,2020,2020-12-29 12,42,2020-12-27 18,35.75,142.0,1018.6,1.8,150.0,1.357,12.6,33.8,198.0,0
2020202119,2020,2020-12-29 12,48,2020-12-27 12,34.25,143.0,1021.3,0.2,150.0,0.647,7.5,29.6,190.0,0
2020202119,2020,2020-12-29 12,54,2020-12-27 06,34.5,143.0,1020.3,0.3,150.0,0.798,8.7,34.5,28.0,0
2020202119,2020,2020-12-29 12,60,2020-12-27 00,34.75,142.0,1021.1,1.2,150.0,1.345,12.7,32.9,96.0,0
2020202119,2020,2020-12-29 12,66,2020-12-26 18,35.0,141.0,1019.6,0.9,150.0,1.116,11.1,35.5,95.0,0
2020202119,2020,2020-12-29 12,72,2020-12-26 12,34.75,140.75,1020.4,-0.1,150.0,0.531,6.3,42.6,36.0,0
2020202119,2020,2020-12-29 12,78,2020-12-26 06,35.75,139.0,1017.3,0.5,150.0,1.09,10.8,44.2,194.0,0
2020202119,2020,2020-12-29 12,84,2020-12-26 00,37.0,140.0,1019.5,-2.1,1200.0,-0.325,,50.6,165.0,0
2020202119,2020,2020-12-29 12,90,2020-12-25 18,40.25,143.25,1009.7,0.3,150.0,0.186,2.4,51.8,459.0,0
2020202119,2020,2020-12-29 12,96,2020-12-25 12,45.5,147.75,994.1,9.6,400.0,2.338,22.1,43.7,689.0,0
2020202125,2020,2021-01-08 06,0,2021-01-08 06,48.75,227.5,983.9,29.1,390.0,7.227,48.9,74.1,0.0,1
2020202125,2020,2021-01-08 06,6,2021-01-08 00,46.75,226.0,985.8,25.7,440.0,5.783,44.0,64.2,249.0,1
2020202125,2020,2021-01-08 06,12,2021-01-07 18,43.75,222.75,991.9,19.3,430.0,4.474,37.2,52.5,419.0,1
2020202125,2020,2021-01-08 06,18,2021-01-07 12,42.5,219.25,996.8,10.7,450.0,2.472,24.4,54.8,316.0,1
2020202125,2020,2021-01-08 06,24,2021-01-07 06,43.75,214.5,997.2,4.5,1200.0,0.843,10.7,60.4,410.0,1
2020202125,2020,2021-01-08 06,30,2021-01-07 00,47.25,211.75,971.7,24.2,580.0,4.572,39.7,67.0,444.0,1
2020202125,2020,2021-01-08 06,36,2021-01-06 18,53.25,207.5,971.4,14.9,1200.0,2.516,25.8,47.7,732.0,0
2020202125,2020,2021-01-08 06,42,2021-01-06 12,57.0,206.0,963.6,20.6,870.0,3.249,30.0,50.1,428.0,1
2020202125,2020,2021-01-08 06,48,2021-01-06 06,58.25,206.5,964.3,17.1,1200.0,2.83,27.4,37.8,142.0,1
2020202125,2020,2021-01-08 06,54,2021-01-06 00,57.0,207.5,958.4,22.3,920.0,3.542,32.6,47.4,151.0,1
2020202125,2020,2021-01-08 06,60,2021-01-05 18,53.5,208.25,949.3,31.3,570.0,6.091,46.8,57.7,392.0,1
2020202125,2020,2021-01-08 06,66,2021-01-05 12,52.5,208.5,952.3,28.2,590.0,5.418,43.5,54.8,112.0,1
2020202125,2020,2021-01-08 06,72,2021-01-05 06,52.25,208.75,952.2,28.2,550.0,5.669,44.3,65.2,33.0,1
2020202125,2020,2021-01-08 06,78,2021-01-05 00,50.75,206.5,952.6,28.5,440.0,6.699,47.6,67.5,228.0,1
2020202125,2020,2021-01-08 06,84,2021-01-04 18,49.75,204.25,956.9,26.7,390.0,7.005,47.6,61.6,195.0,1
2020202125,2020,2021-01-08 06,90,2021-01-04 12,47.25,201.5,966.7,23.5,440.0,5.454,42.0,66.9,344.0,1
2020202125,2020,2021-01-08 06,96,2021-01-04 06,44.5,196.25,977.2,20.1,470.0,4.354,37.1,60.8,508.0,0
2020202131,2020,2021-01-19 00,0,2021-01-19 00,42.75,185.5,977.2,33.4,310.0,10.454,59.6,77.9,0.0,1
2020202131,2020,2021-01-19 00,6,2021-01-18 18,41.5,182.25,986.9,24.6,430.0,5.684,44.8,79.5,302.0,1
2020202131,2020,2021-01-19 00,12,2021-01-18 12,40.0,175.5,983.2,27.9,330.0,8.206,53.0,78.4,592.0,0
2020202131,2020,2021-01-19 00,18,2021-01-18 06,38.25,169.0,988.1,24.5,310.0,7.614,49.9,65.8,593.0,0
2020202131,2020,2021-01-19 00,24,2021-01-18 00,36.0,161.75,997.1,17.6,400.0,4.314,37.9,67.7,689.0,0
2020202131,2020,2021-01-19 00,30,2021-01-17 18,34.0,155.5,1000.8,13.8,450.0,3.062,31.5,50.2,611.0,0
2020202131,2020,2021-01-19 00,36,2021-01-17 12,31.5,150.75,1007.6,8.6,530.0,1.666,21.5,36.8,524.0,0
2020202131,2020,2021-01-19 00,42,2021-01-17 06,29.25,146.75,1009.6,5.0,460.0,1.093,15.5,25.6,458.0,1
2020202131,2020,2021-01-19 00,48,2021-01-17 00,27.25,145.75,1013.2,2.9,430.0,0.656,10.5,25.0,243.0,0
2020202131,2020,2021-01-19 00,54,2021-01-16 18,24.25,142.0,1011.0,2.1,380.0,0.565,9.8,25.7,502.0,0
2020202131,2020,2021-01-19 00,60,2021-01-16 12,19.5,136.5,1010.7,1.5,670.0,0.272,6.6,29.1,775.0,0
2020202131,2020,2021-01-19 00,66,2021-01-16 06,12.25,130.5,1006.1,1.3,1200.0,0.219,8.3,23.1,1030.0,0
2020202131,2020,2021-01-19 00,72,2021-01-16 00,3.0,125.75,1007.5,0.8,150.0,0.522,11.3,26.5,1154.0,0
2020202131,2020,2021-01-19 00,78,2021-01-15 18,-5.25,123.5,1005.7,0.2,200.0,0.247,8.0,23.5,951.0,0
2020202131,2020,2021-01-19 00,84,2021-01-15 12,-15.0,119.0,1005.3,1.1,1200.0,0.251,8.0,18.6,1191.0,0
2020202131,2020,2021-01-19 00,90,2021-01-15 06,-22.25,115.25,1000.6,9.1,670.0,1.595,26.0,32.5,898.0,0
2020202131,2020,2021-01-19 00,96,2021-01-15 00,-27.75,113.75,1007.3,9.8,560.0,1.861,25.2,37.1,630.0,0
2020202137,2020,2021-02-05 00,0,2021-02-05 00,43.25,158.25,976.6,29.5,200.0,14.052,60.1,85.4,0.0,1
2020202137,2020,2021-02-05 00,6,2021-02-04 18,41.75,154.75,991.3,15.1,290.0,5.045,36.4,67.6,332.0,1
2020202137,2020,2021-02-05 00,12,2021-02-04 12,40.0,149.25,997.9,12.9,270.0,4.585,33.8,62.9,502.0,0
2020202137,2020,2021-02-05 00,18,2021-02-04 06,39.5,144.25,1002.2,10.6,400.0,2.546,25.1,57.1,431.0,1
2020202137,2020,2021-02-05 00,24,2021-02-04 00,39.0,138.5,1007.6,10.8,340.0,2.976,27.1,59.7,498.0,1
2020202137,2020,2021-02-05 00,30,2021-02-03 18,39.25,134.5,1013.2,5.9,340.0,1.708,17.8,44.4,346.0,1
2020202137,2020,2021-02-05 00,36,2021-02-03 12,40.5,131.0,1016.3,3.7,190.0,2.105,17.7,42.3,329.0,1
2020202137,2020,2021-02-05 00,42,2021-02-03 06,41.0,129.25,1015.8,3.1,150.0,2.596,18.9,39.3,158.0,1
2020202137,2020,2021-02-05 00,48,2021-02-03 00,41.25,130.75,1020.7,-1.6,1200.0,-0.152,,39.9,129.0,0
2020202137,2020,2021-02-05 00,54,2021-02-02 18,42.0,135.75,1015.6,-0.9,1200.0,-0.192,,46.5,424.0,0
2020202137,2020,2021-02-05 00,60,2021-02-02 12,45.0,142.75,1001.0,2.4,240.0,1.338,12.8,45.3,655.0,0
2020202137,2020,2021-02-05 00,66,2021-02-02 06,49.75,151.0,975.2,24.2,530.0,4.899,40.1,48.8,815.0,0
2020202137,2020,2021-02-05 00,72,2021-02-02 00,55.75,163.25,982.6,13.8,910.0,2.211,21.8,48.5,1058.0,0
2020202137,2020,2021-02-05 00,78,2021-02-01 18,59.5,172.5,977.0,21.4,1200.0,3.466,32.5,38.1,690.0,0
2020202137,2020,2021-02-05 00,84,2021-02-01 12,61.25,178.0,978.2,24.3,780.0,4.146,35.1,63.0,359.0,1
2020202137,2020,2021-02-05 00,90,2021-02-01 06,61.0,179.75,981.6,21.3,750.0,3.694,31.7,65.7,98.0,1
2020202137,2020,2021-02-05 00,96,2021-02-01 00,59.5,176.75,978.1,23.2,1020.0,3.752,34.1,65.5,235.0,1
2020202143,2020,2021-04-08 12,0,2021-04-08 12,46.75,159.75,971.2,40.3,630.0,7.203,57.0,67.3,0.0,1
2020202143,2020,2021-04-08 12,6,2021-04-08 06,45.25,158.25,967.5,43.7,570.0,8.229,61.5,60.6,203.0,1
2020202143,2020,2021-04-08 12,12,2021-04-08 00,43.5,157.5,967.0,45.0,520.0,9.047,64.6,61.0,204.0,1
2020202143,2020,2021-04-08 12,18,2021-04-07 18,41.75,156.0,966.9,44.3,460.0,9.736,65.8,64.2,230.0,1
2020202143,2020,2021-04-08 12,24,2021-04-07 12,40.25,154.75,973.6,38.8,410.0,9.403,62.4,60.6,197.0,1
2020202143,2020,2021-04-08 12,30,2021-04-07 06,38.5,154.25,985.8,26.3,440.0,5.986,47.9,51.6,199.0,1
2020202143,2020,2021-04-08 12,36,2021-04-07 00,36.25,152.75,996.1,18.2,480.0,3.839,36.8,44.7,283.0,1
2020202143,2020,2021-04-08 12,42,2021-04-06 18,34.0,151.25,1000.7,12.8,500.0,2.597,28.7,39.1,285.0,1
2020202143,2020,2021-04-08 12,48,2021-04-06 12,32.25,149.75,1005.7,9.1,510.0,1.808,22.4,37.8,240.0,1
2020202143,2020,2021-04-08 12,54,2021-04-06 06,31.0,148.0,1005.1,8.2,450.0,1.802,22.1,35.8,216.0,1
2020202143,2020,2021-04-08 12,60,2021-04-06 00,30.25,146.75,1007.9,7.1,500.0,1.458,19.5,34.0,146.0,1
2020202143,2020,2021-04-08 12,66,2021-04-05 18,28.5,142.75,1007.3,5.5,840.0,0.87,14.4,38.9,434.0,1
2020202143,2020,2021-04-08 12,72,2021-04-05 12,27.5,139.5,1008.0,5.9,880.0,0.932,15.8,35.6,338.0,1
2020202143,2020,2021-04-08 12,78,2021-04-05 06,26.75,137.5,1006.2,5.6,1030.0,0.913,16.1,30.1,215.0,1
2020202143,2020,2021-04-08 12,84,2021-04-05 00,26.75,136.25,1008.4,5.6,1030.0,0.908,16.1,30.4,124.0,1
2020202143,2020,2021-04-08 12,90,2021-04-04 18,24.5,136.5,1007.1,3.8,1100.0,0.649,12.8,24.9,251.0,1
2020202143,2020,2021-04-08 12,96,2021-04-04 12,24.5,135.25,1008.6,3.7,870.0,0.617,11.9,27.8,126.0,1
2021202205,2021,2021-10-24 00,0,2021-10-24 00,43.75,221.0,967.5,32.3,460.0,7.15,52.8,71.3,0.0,1
2021202205,2021,2021-10-24 00,6,2021-10-23 18,44.5,217.5,988.7,11.4,820.0,1.831,20.7,61.3,292.0,1
2021202205,2021,2021-10-24 00,12,2021-10-23 12,47.75,212.75,991.8,2.1,1200.0,0.543,6.6,43.7,514.0,0
2021202205,2021,2021-10-24 00,18,2021-10-23 06,53.5,207.75,972.1,18.7,790.0,3.083,29.1,57.3,730.0,0
2021202205,2021,2021-10-24 00,24,2021-10-23 00,56.75,204.5,968.8,20.0,910.0,3.248,30.2,71.6,416.0,1
2021202205,2021,2021-10-24 00,30,2021-10-22 18,57.5,199.5,967.1,24.0,770.0,3.92,34.3,75.7,313.0,1
2021202205,2021,2021-10-24 00,36,2021-10-22 12,56.25,195.5,954.5,39.9,460.0,8.792,56.7,79.3,280.0,1
2021202205,2021,2021-10-24 00,42,2021-10-22 06,56.25,193.0,949.2,46.1,440.0,10.55,63.5,87.3,154.0,1
2021202205,2021,2021-10-24 00,48,2021-10-22 00,56.5,190.25,946.2,49.1,430.0,11.438,66.5,76.5,172.0,1
2021202205,2021,2021-10-24 00,54,2021-10-21 18,56.0,187.25,948.6,47.3,450.0,10.632,64.3,70.9,193.0,1
2021202205,2021,2021-10-24 00,60,2021-10-21 12,54.75,183.75,956.4,41.4,500.0,8.605,57.7,67.6,261.0,1
2021202205,2021,2021-10-24 00,66,2021-10-21 06,53.0,179.25,966.6,34.6,530.0,6.87,50.4,56.5,353.0,1
2021202205,2021,2021-10-24 00,72,2021-10-21 00,50.75,173.25,974.9,30.2,560.0,5.715,45.3,61.4,482.0,1
2021202205,2021,2021-10-24 00,78,2021-10-20 18,47.0,165.0,980.9,26.8,560.0,5.041,42.4,60.6,733.0,0
2021202205,2021,2021-10-24 00,84,2021-10-20 12,44.25,159.0,982.6,25.6,490.0,5.434,44.2,56.7,558.0,0
2021202205,2021,2021-10-24 00,90,2021-10-20 06,42.5,155.75,986.3,23.3,520.0,4.693,41.0,58.8,327.0,1
2021202205,2021,2021-10-24 00,96,2021-10-20 00,39.0,151.25,995.8,15.2,770.0,2.584,29.4,53.8,543.0,0
2021202211,2021,2021-11-22 12,0,2021-11-22 12,55.25,227.25,981.8,28.5,610.0,5.184,41.6,70.5,0.0,1
2021202211,2021,2021-11-22 12,6,2021-11-22 06,53.25,226.5,990.2,20.6,660.0,3.627,32.4,59.7,228.0,1
2021202211,2021,2021-11-22 12,12,2021-11-22 00,49.25,223.0,996.3,15.9,480.0,3.434,30.0,56.8,507.0,0
2021202211,2021,2021-11-22 12,18,2021-11-21 18,45.5,218.25,1002.4,13.3,440.0,3.004,27.4,56.0,549.0,0
2021202211,2021,2021-11-22 12,24,2021-11-21 12,43.75,215.75,1006.9,9.2,400.0,2.242,21.7,48.7,277.0,1
2021202211,2021,2021-11-22 12,30,2021-11-21 06,41.75,213.5,1010.2,7.6,360.0,1.999,19.8,44.5,288.0,1
2021202211,2021,2021-11-22 12,36,2021-11-21 00,39.25,210.25,1010.9,6.4,370.0,1.639,17.6,39.3,391.0,1
2021202211,2021,2021-11-22 12,42,2021-11-20 18,36.75,206.25,1013.1,5.0,390.0,1.223,14.5,41.0,447.0,1
2021202211,2021,2021-11-22 12,48,2021-11-20 12,33.75,201.0,1012.3,4.9,430.0,1.102,14.3,32.8,582.0,0
2021202211,2021,2021-11-22 12,54,2021-11-20 06,32.25,198.25,1013.1,3.8,400.0,0.903,12.3,28.7,306.0,1
2021202211,2021,2021-11-22 12,60,2021-11-20 00,32.75,196.5,1011.3,2.7,420.0,0.612,8.8,28.3,173.0,0
2021202211,2021,2021-11-22 12,66,2021-11-19 18,35.25,196.75,1009.0,4.1,1020.0,0.651,9.7,43.8,279.0,1
2021202211,2021,2021-11-22 12,72,2021-11-19 12,39.75,196.0,994.7,16.3,410.0,3.975,34.9,44.5,505.0,0
2021202211,2021,2021-11-22 12,78,2021-11-19 06,44.5,199.0,1003.3,7.7,460.0,1.792,18.5,39.9,583.0,0
2021202211,2021,2021-11-22 12,84,2021-11-19 00,51.25,199.25,1007.0,6.1,580.0,1.155,12.2,37.4,751.0,0
2021202211,2021,2021-11-22 12,90,2021-11-18 18,55.75,197.0,1014.1,0.7,1200.0,0.157,1.8,42.3,522.0,0
2021202211,2021,2021-11-22 12,96,2021-11-18 12,57.75,196.5,1022.0,-5.9,510.0,-1.086,,46.5,224.0,0
2021202217,2021,2021-12-22 06,0,2021-12-22 06,57.25,169.0,971.8,42.8,470.0,9.231,58.8,77.6,0.0,1
2021202217,2021,2021-12-22 06,6,2021-12-22 00,56.25,171.75,975.5,40.5,540.0,7.906,55.1,67.1,201.0,1
2021202217,2021,2021-12-22 06,12,2021-12-21 18,54.0,173.75,978.1,38.1,550.0,7.321,53.0,68.0,281.0,1
2021202217,2021,2021-12-22 06,18,2021-12-21 12,51.0,175.0,983.4,32.7,570.0,6.171,48.1,60.3,344.0,1
2021202217,2021,2021-12-22 06,24,2021-12-21 06,46.25,176.25,988.9,26.7,650.0,4.62,41.4,56.1,536.0,0
2021202217,2021,2021-12-22 06,30,2021-12-21 00,41.0,176.25,990.6,23.0,640.0,4.059,39.3,52.9,584.0,0
2021202217,2021,2021-12-22 06,36,2021-12-20 18,36.75,175.0,994.6,16.9,710.0,2.871,32.4,50.6,485.0,1
2021202217,2021,2021-12-22 06,42,2021-12-20 12,34.25,173.5,999.3,12.4,690.0,2.167,26.7,43.0,309.0,1
2021202217,2021,2021-12-22 06,48,2021-12-20 06,30.75,170.5,1002.8,8.2,520.0,1.706,22.0,44.0,480.0,1
2021202217,2021,2021-12-22 06,54,2021-12-20 00,29.5,167.5,1006.7,6.0,470.0,1.3,17.8,37.9,320.0,1
2021202217,2021,2021-12-22 06,60,2021-12-19 18,29.0,161.75,1007.9,3.8,500.0,0.804,12.3,27.2,561.0,0
2021202217,2021,2021-12-22 06,66,2021-12-19 12,29.5,158.75,1012.5,0.4,150.0,0.304,4.4,20.8,296.0,0
2021202217,2021,2021-12-22 06,72,2021-12-19 06,29.5,158.75,1012.6,-0.3,1200.0,-0.054,,22.2,0.0,0
2021202217,2021,2021-12-22 06,78,2021-12-19 00,30.75,161.5,1012.7,0.5,360.0,0.1,1.7,27.7,299.0,0
2021202217,2021,2021-12-22 06,84,2021-12-18 18,34.25,165.5,1004.0,5.2,380.0,1.337,16.1,56.0,540.0,0
2021202217,2021,2021-12-22 06,90,2021-12-18 12,39.0,166.5,998.5,6.3,480.0,1.454,16.9,64.9,536.0,0
2021202217,2021,2021-12-22 06,96,2021-12-18 06,45.75,165.0,983.9,15.1,1200.0,2.497,28.0,73.3,761.0,0
2021202223,2021,2022-01-05 06,0,2022-01-05 06,45.5,174.0,992.3,3.7,310.0,1.344,13.5,43.5,0.0,1
2021202223,2021,2022-01-05 06,6,2022-01-05 00,44.25,181.75,983.8,14.3,840.0,2.276,25.1,52.1,626.0,0
2021202223,2021,2022-01-05 06,12,2022-01-04 18,45.5,188.25,981.3,16.1,910.0,2.627,28.2,47.2,531.0,0
2021202223,2021,2022-01-05 06,18,2022-01-04 12,45.75,191.25,985.8,12.8,830.0,2.172,23.6,44.1,235.0,1
2021202223,2021,2022-01-05 06,24,2022-01-04 06,45.0,190.75,988.0,11.7,700.0,2.068,22.3,49.7,92.0,1
2021202223,2021,2022-01-05 06,30,2022-01-04 00,44.25,186.5,986.7,12.8,1010.0,2.076,23.8,51.4,346.0,1
2021202223,2021,2022-01-05 06,36,2022-01-03 18,44.25,178.75,981.2,19.0,1000.0,2.947,32.1,57.9,617.0,0
2021202223,2021,2022-01-05 06,42,2022-01-03 12,43.5,174.5,982.0,17.8,800.0,2.897,30.7,55.8,351.0,1
2021202223,2021,2022-01-05 06,48,2022-01-03 06,42.0,173.75,983.8,16.6,790.0,2.691,29.4,58.8,178.0,1
2021202223,2021,2022-01-05 06,54,2022-01-03 00,42.0,173.25,986.0,15.5,850.0,2.495,27.9,60.2,41.0,1
2021202223,2021,2022-01-05 06,60,2022-01-02 18,40.75,171.0,987.6,13.6,690.0,2.356,26.1,62.7,234.0,1
2021202223,2021,2022-01-05 06,66,2022-01-02 12,41.5,169.5,988.9,13.2,700.0,2.277,25.2,58.6,151.0,1
2021202223,2021,2022-01-05 06,72,2022-01-02 06,40.25,166.0,990.8,11.7,630.0,2.141,23.9,53.8,325.0,1
2021202223,2021,2022-01-05 06,78,2022-01-02 00,39.5,163.5,993.8,10.1,720.0,1.802,21.4,49.1,229.0,1
2021202223,2021,2022-01-05 06,84,2022-01-01 18,41.0,162.0,994.8,8.4,1200.0,1.424,18.2,45.5,210.0,1
2021202223,2021,2022-01-05 06,90,2022-01-01 12,44.75,158.5,996.5,3.5,1200.0,0.799,10.0,36.0,505.0,0
2021202223,2021,2022-01-05 06,96,2022-01-01 06,49.0,159.0,984.2,19.0,1200.0,3.123,32.7,52.4,474.0,1
2021202229,2021,2022-01-21 12,0,2022-01-21 12,36.5,167.75,979.2,21.4,400.0,5.299,43.5,74.3,0.0,1
2021202229,2021,2022-01-21 12,6,2022-01-21 06,36.25,164.5,984.4,16.5,450.0,3.742,35.5,61.3,292.0,1
2021202229,2021,2022-01-21 12,12,2022-01-21 00,35.75,161.5,991.3,12.3,460.0,2.753,28.7,59.9,276.0,1
2021202229,2021,2022-01-21 12,18,2022-01-20 18,35.0,155.5,995.2,10.8,500.0,2.229,25.2,52.0,550.0,0
